,scan,precmz,ms1scan,rt,charge,i,i_norm,mslevel,i_norm_ms1,filename,query_name,query,collision_type,energy,collision_type_energy
145,220,218.126312255859,218,0.7184193376,0,2359008.6682128906,1.0,2,0.0040526623257544,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
146,222,172.060256958008,221,0.723700616533,0,854077.3552246094,1.0,2,0.0037424030602463123,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
147,223,124.039199829102,221,0.728123445067,0,3315377.7990722656,1.0,2,0.0037424030602463123,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
148,225,406.028991699219,224,0.734081909867,1,1587002.3049316406,1.0,2,0.0050717315034461575,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
149,226,166.097442626953,224,0.738504938667,1,604816.2939453125,1.0,2,0.0050717315034461575,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
150,228,212.007934570313,227,0.743656163467,0,9706449.806640625,1.0,2,0.0020776876769331492,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
151,229,111.007675170898,227,0.7480792832,1,2363731.4807128906,1.0,2,0.0020776876769331492,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
152,231,212.007949829102,230,0.7531847848,0,3505766.2514648438,1.0,2,0.002153727872975765,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
153,232,393.982666015625,230,0.757687917333,1,273532.1953125,1.0,2,0.002153727872975765,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
154,234,246.10823059082,233,0.7627902688,0,3994127.6501464844,1.0,2,0.0025288382927291806,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
155,235,260.087585449219,233,0.767212479733,1,1373112.0837402344,1.0,2,0.0025288382927291806,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
156,237,386.0849609375,236,0.772392006933,2,2551708.405029297,1.0,2,0.004871834606130458,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
157,238,719.1201171875,236,0.776815516267,1,797341.353515625,1.0,2,0.004871834606130458,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
158,240,269.074462890625,239,0.781979130667,0,9687365.190185547,1.0,2,0.008747514741971133,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
159,241,387.092620849609,239,0.786401738933,2,171444.12353515625,1.0,2,0.008747514741971133,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
160,243,168.051666259766,242,0.7920903312,0,1228457.2004394531,1.0,2,0.006479449932264062,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
161,244,269.074523925781,242,0.796513810933,0,2270730.4013671875,1.0,2,0.006479449932264062,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
162,246,219.097442626953,245,0.802004511733,1,3422723.9353027344,1.0,2,0.008691863923398692,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
163,247,196.071487426758,245,0.806426928,0,896402.953125,1.0,2,0.008691863923398692,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
164,249,111.007682800293,248,0.8120507256,1,892055.7209472656,1.0,2,0.007022979060109608,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
165,250,157.013122558594,248,0.816474012533,0,1560578.3835449219,1.0,2,0.007022979060109608,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
166,252,364.117492675781,251,0.8224773056,1,829515.8598632812,1.0,2,0.007343433556692787,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
167,253,199.082611083984,251,0.826890257867,1,1520151.7937011719,1.0,2,0.007343433556692787,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
168,255,364.117218017578,254,0.8331458216,1,584281.5434570312,1.0,2,0.005599980177953757,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
169,256,199.082458496094,254,0.8375683968,1,1273610.7756347656,1.0,2,0.005599980177953757,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
170,258,228.145462036133,257,0.842786936533,0,754369.1469726562,1.0,2,0.004988707220730967,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
171,259,368.156311035156,257,0.847210400267,1,1180723.8120117188,1.0,2,0.004988707220730967,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
172,261,195.025497436523,260,0.852559428533,0,3774498.9189453125,1.0,2,0.004346595541186306,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
173,262,336.105346679688,260,0.857062457333,1,167154.48681640625,1.0,2,0.004346595541186306,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
174,264,277.093139648438,263,0.862279288,1,1408355.7062988281,1.0,2,0.006143216917142611,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
175,265,180.087982177734,263,0.866701476533,0,850684.2768554688,1.0,2,0.006143216917142611,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
176,267,379.031646728516,266,0.872636444533,1,715757.2214355469,1.0,2,0.004468311776086584,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
177,268,180.087951660156,266,0.877059060267,0,522703.2155761719,1.0,2,0.004468311776086584,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
178,270,126.054878234863,269,0.8829145696,0,2479594.5986328125,1.0,2,0.0015228464718957987,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
179,271,379.031707763672,269,0.8873368232,1,254112.52294921875,1.0,2,0.0015228464718957987,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
180,273,126.054748535156,272,0.892660368,0,3094943.643798828,1.0,2,0.001317929048334119,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,60.0,HCD__60.0
181,274,241.081436157227,272,0.897082584,1,232953.47900390625,1.0,2,0.001317929048334119,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
182,276,225.120544433594,275,0.902190366667,0,268809.20556640625,1.0,2,0.002467935961585238,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
183,277,245.149063110352,275,0.906613206933,0,1628966.3647460938,1.0,2,0.002467935961585238,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
184,279,245.1494140625,278,0.911746608267,0,1467028.2785644531,1.0,2,0.0026639841895557525,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
185,280,313.064147949219,278,0.9161698776,1,196668.53564453125,1.0,2,0.0026639841895557525,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
186,282,313.063903808594,281,0.921620996533,0,207740.27270507812,1.0,2,0.00044862038901385476,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
187,283,164.068145751953,281,0.926035090133,0,183686.56494140625,1.0,2,0.00044862038901385476,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
188,285,191.017669677734,284,0.931023804533,1,151080.12353515625,1.0,2,0.0001867428429814008,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
189,286,285.014251708984,284,0.935446741867,1,2528492.6337890625,1.0,2,0.0001867428429814008,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
190,288,221.092041015625,287,0.940704869333,0,1143458.1748046875,1.0,2,0.0003215774447301139,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
191,289,185.030456542969,287,0.945122498667,1,1610846.44140625,1.0,2,0.0003215774447301139,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
192,291,185.030426025391,290,0.9500217512,1,1331286.7624511719,1.0,2,0.00027149676509044497,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
193,292,221.092010498047,290,0.954443347467,0,424379.4538574219,1.0,2,0.00027149676509044497,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
194,294,285.014282226563,293,0.959385228,1,2344163.2939453125,1.0,2,0.0005782634219780305,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
195,295,191.017608642578,293,0.963807264533,0,2384225.0991210938,1.0,2,0.0005782634219780305,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
196,297,191.037322998047,296,0.968874817067,1,2893108.895263672,1.0,2,0.0005675550306437159,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
197,298,155.081649780273,296,0.973296923733,1,1421409.4038085938,1.0,2,0.0005675550306437159,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
198,300,463.167938232422,299,0.978677746667,1,811426.8142089844,1.0,2,0.0023606460842958326,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
199,301,231.083740234375,299,0.983100588,0,851512.8530273438,1.0,2,0.0023606460842958326,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
200,303,463.168151855469,302,0.9886576992,1,497539.1494140625,1.0,2,0.0012151623818176058,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
201,304,231.083923339844,302,0.993070440267,0,548865.4523925781,1.0,2,0.0012151623818176058,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
202,306,191.037353515625,305,0.998601869333,0,1575465.5419921875,1.0,2,0.001909724856880081,ms_data_04.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
0,3,137.096099853516,2,0.012720735467,0,894080.4091796875,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
1,4,125.059745788574,2,0.0171412376,0,150871.21215820312,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
2,6,165.090942382813,5,0.022614202933,0,224256.96752929688,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
3,7,272.959686279297,5,0.027025336533,0,90615.91235351562,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
4,9,272.959686279297,8,0.032575562667,0,38122.510009765625,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
5,10,218.94367980957,8,0.0369989456,0,4220536.930175781,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
6,12,217.013275146484,11,0.0421639512,0,186115.99487304688,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
7,13,161.040634155273,11,0.0465865832,0,695697.28125,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
8,15,111.04418182373,14,0.052056837067,0,461144.4221191406,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
9,16,219.028854370117,14,0.0564904456,0,4235210.9404296875,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
10,18,219.028884887695,17,0.061732314667,0,4056193.1853027344,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
11,19,127.075424194336,17,0.066155468,0,279181.9206542969,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
12,21,107.950439453125,20,0.0716625072,0,187605.58154296875,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,60.0,HCD__60.0
13,22,124.97575378418,20,0.076084340267,0,194876.34423828125,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
14,24,111.044158935547,23,0.081596468267,0,453142.4914550781,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
15,25,171.138153076172,23,0.086018508267,0,377815.08203125,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
16,27,181.085861206055,26,0.091509794933,0,711686.3427734375,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
17,28,213.184936523438,26,0.0959318184,0,95462.42456054688,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
18,30,107.950614929199,29,0.101315436533,0,289157.4582519531,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
19,31,171.138031005859,29,0.10574064,0,368373.32568359375,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
20,33,137.096145629883,32,0.1111816912,0,897879.6899414062,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
21,34,116.996803283691,32,0.115604730667,0,8381379.246826172,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
22,36,127.039077758789,35,0.121673605067,0,243055.47436523438,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
23,37,113.023422241211,35,0.126085503467,0,148390.21020507812,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,60.0,HCD__60.0
24,39,429.088745117188,38,0.131857306133,1,38809.064208984375,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
25,40,371.315521240234,38,0.136279696,0,102922.10913085938,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
26,42,275.007507324219,41,0.141418847733,0,498953.94384765625,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
27,43,178.279647827148,41,0.1458414544,0,2577294.016357422,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
28,45,157.122573852539,44,0.151278878667,0,429532.0930175781,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
29,46,149.132553100586,44,0.1557110888,0,481124.7404785156,1.0,2,1.0,ms_data_04.mzML,L-Carnitine_MS2PREC,QUERY scaninfo(MS2DATA) FILTER MS2PREC= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
